n60_k150_A.txt, -1, 25, 298, -1, 25, 5036, -1
n60_k150_A.txt, -1, 25, 172, -1, 25, 5377, -1
n60_k150_A.txt, -1, 25, 269, -1, 25, 5451, -1
n60_k150_A.txt, -1, 25, 174, -1, 25, 5564, -1
n60_k150_A.txt, -1, 25, 264, -1, 25, 6313, -1
n60_k150_A.txt, -1, 25, 311, -1, 25, 7204, -1
n60_k130_A.txt, -1, 30, 299, -1, 30, 6029, -1
n60_k130_A.txt, -1, 30, 281, -1, 30, 5815, -1
n60_k130_A.txt, -1, 30, 257, -1, 30, 8047, -1
n60_k130_A.txt, -1, 30, 286, -1, 30, 7757, -1
n60_k130_A.txt, -1, 30, 296, -1, 30, 8657, -1
n60_k130_A.txt, -1, 30, 262, -1, 30, 8685, -1
n60_k130_A.txt, -1, 30, 317, -1, 30, 8244, -1
n60_k130_A.txt, -1, 30, 280, -1, 30, 6592, -1
n60_k130_A.txt, -1, 30, 309, -1, 30, 9110, -1
n60_k130_A.txt, -1, 30, 311, -1, 30, 8765, -1
n40_k200_B.txt, -1, 12, 152, -1, 12, 3000, -1
n40_k200_B.txt, -1, 12, 161, -1, 12, 2884, -1
n40_k200_B.txt, -1, 12, 156, -1, 12, 2929, -1
n40_k200_B.txt, -1, 12, 171, -1, 12, 3092, -1
n40_k200_B.txt, -1, 12, 152, -1, 12, 2231, -1
n40_k200_B.txt, -1, 12, 131, -1, 12, 2864, -1
n40_k200_B.txt, -1, 12, 158, -1, 12, 1883, -1
n40_k200_B.txt, -1, 12, 185, -1, 12, 1672, -1
n40_k200_B.txt, -1, 12, 87, -1, 12, 1929, -1
n40_k200_B.txt, -1, 12, 144, -1, 12, 3168, -1
n40_k150_B.txt, -1, 16, 208, -1, 16, 3264, -1
n40_k150_B.txt, -1, 16, 154, -1, 16, 3273, -1
n40_k150_B.txt, -1, 16, 198, -1, 16, 3120, -1
n40_k150_B.txt, -1, 16, 183, -1, 16, 2755, -1
n40_k150_B.txt, -1, 16, 151, -1, 16, 2994, -1
