instancia, otimo, solucao_gulosa, tempo_guloso, gap_guloso, solucao_vnd, tempo_vnd, gap_vnd, solucao_ils, tempo_ils, gap_ils
"n400_k200_A.txt", -1, 69, 5270, -1, 69, 243113, -1, 68, 6717926, -1
